"","Description","Symbol","pvalue","Pval.Test","fold","Fold.Test"
"1448999_at","trafficking protein particle complex 5","Trappc5",9.71896650869959e-09,TRUE,1.48743619173823,TRUE
"1449000_at","DNA segment, Chr 10, Johns Hopkins University 81 expressed","D10Jhu81e",1.03409237007243e-10,TRUE,2.19479165966096,TRUE
"1449003_a_at","vesicle transport through interaction with t-SNAREs 1B","Vti1b",5.07424861723973e-08,TRUE,2.04475574563803,TRUE
"1449004_at","mitochondrial ribosomal protein L46","Mrpl46",3.60277551644573e-09,TRUE,3.30300147730703,TRUE
"1449008_at","tubby-like protein 3","Tulp3",1.00127610453626e-06,TRUE,-1.28167887040663,TRUE
"1449016_at","zona pellucida glycoprotein 2","Zp2",1.47354172480711e-10,TRUE,1.98918806392205,TRUE
"1449021_at","ribonuclease P 21 subunit","Rpp21",1.0143006634655e-05,TRUE,4.13633652495212,TRUE
"1449024_a_at","hexosaminidase A","Hexa",0.0018520712985516,TRUE,2.3115601309861,TRUE
"1449026_at","interferon (alpha and beta) receptor 1","Ifnar1",4.92546459537309e-08,TRUE,1.30547375105461,TRUE
"1449029_at","MAP kinase-interacting serine/threonine kinase 2","Mknk2",0.00718148884908233,TRUE,-1.13301947584463,TRUE
"1449034_at","kallikrein B, plasma 1","Klkb1",0.014751302496498,TRUE,-1.23084257231077,TRUE
"1449035_at","RIKEN cDNA 4930544G11 gene","4930544G11Rik",0.00031061167401674,TRUE,2.11351933366463,TRUE
"1449040_a_at","selenophosphate synthetase 2","Sephs2",3.30404204123914e-10,TRUE,-1.21607501457897,TRUE
"1449042_at","CCCTC-binding factor","Ctcf",1.83404547107255e-08,TRUE,-1.44182452405866,TRUE
"1449044_at","eukaryotic translation elongation factor 1 epsilon 1","Eef1e1",5.09151175978862e-06,TRUE,1.05594047630695,TRUE
"1449045_at","AFG3(ATPase family gene 3)-like 1 (yeast)","Afg3l1",0.00368052617863816,TRUE,1.07186770476839,TRUE
"1449046_a_at","Josephin domain containing 2","Josd2",4.87005929176571e-08,TRUE,3.71181978878541,TRUE
"1449052_a_at","DNA methyltransferase 3B","Dnmt3b",4.2887832377777e-12,TRUE,-1.04751602228618,TRUE
"1449055_x_at","poly(rC) binding protein 4","Pcbp4",0.00607960345085837,TRUE,-1.15997057639957,TRUE
"1449059_a_at","3-oxoacid CoA transferase 1","Oxct1",8.08109252267556e-13,TRUE,-1.09649645863871,TRUE
"1449061_a_at","DNA primase, p49 subunit","Prim1",7.87633779366154e-10,TRUE,5.53594084793684,TRUE
"1449067_at","solute carrier family 2 (facilitated glucose transporter), member 2","Slc2a2",0.0385295739130585,TRUE,-1.47156584871382,TRUE
"1449069_at","zinc finger protein 148","Zfp148",1.06329888048593e-14,TRUE,-1.6245095381662,TRUE
"1449072_a_at","N-6 adenine-specific DNA methyltransferase 2 (putative)","N6amt2",2.18131487117827e-07,TRUE,2.79671300522408,TRUE
"1449078_at","ST3 beta-galactoside alpha-2,3-sialyltransferase 6","St3gal6",2.18850540206985e-09,TRUE,2.01050964895915,TRUE
"1449079_s_at","ST3 beta-galactoside alpha-2,3-sialyltransferase 6","St3gal6",1.61657722645871e-05,TRUE,1.52107511545866,TRUE
"1449083_at","coiled-coil domain containing 91","Ccdc91",1.58901416194064e-09,TRUE,1.57012003710008,TRUE
"1449086_at","ring finger protein 141","Rnf141",1.69506367004188e-10,TRUE,-1.21093886465284,TRUE
"1449088_at","fructose bisphosphatase 2","Fbp2",8.67051385350833e-07,TRUE,3.23532235128343,TRUE
"1449096_at","coiled-coil domain containing 127","Ccdc127",3.51594064663412e-08,TRUE,6.21446614587392,TRUE
"1449100_at","par-6 (partitioning defective 6,) homolog alpha (C. elegans)","Pard6a",1.36913437487467e-12,TRUE,1.90281059077018,TRUE
"1449106_at","glutathione peroxidase 3","Gpx3",4.21831209592862e-07,TRUE,-1.3575629699209,TRUE
"1449108_at","ferredoxin 1","Fdx1",6.79306473354997e-09,TRUE,-1.11897234434482,TRUE
"1449111_a_at","growth factor receptor bound protein 2","Grb2",9.95210213247751e-10,TRUE,2.06211821775036,TRUE
"1449116_a_at","deoxythymidylate kinase","Dtymk",2.09219727579545e-07,TRUE,2.16114546224198,TRUE
"1449119_at","ariadne homolog 2 (Drosophila)","Arih2",0.000113280843933476,TRUE,1.36330826162164,TRUE
"1449121_at","serine/arginine-rich splicing factor 10","Srsf10",7.72937269095682e-06,TRUE,-1.02057075962496,TRUE
"1449122_at","UBX domain protein 2B","Ubxn2b",1.38309959843949e-09,TRUE,1.61984345783816,TRUE
"1449124_at","ral guanine nucleotide dissociation stimulator,-like 1","Rgl1",9.52631069833358e-05,TRUE,2.58543846859112,TRUE
"1449127_at","selectin, platelet (p-selectin) ligand","Selplg",0.0007386082860954,TRUE,1.17081736715417,TRUE
"1449132_at","opsin 1 (cone pigments), short-wave-sensitive (color blindness, tritan)","Opn1sw",0.0455418769976411,TRUE,-1.55971795035126,TRUE
"1449137_at","pyruvate dehydrogenase E1 alpha 1","Pdha1",3.14308243825773e-06,TRUE,3.02784455641951,TRUE
"1449140_at","NudC domain containing 2","Nudcd2",2.26119681070629e-08,TRUE,4.07519813649206,TRUE
"1449142_a_at","Yip1 domain family, member 5","Yipf5",3.45821783766017e-08,TRUE,-1.52732268202809,TRUE
"1449149_at","TNF receptor-associated factor 3","Traf3",0.00132537856991268,TRUE,-1.00435214400551,TRUE
"1449150_at","KRAB-A domain containing 1","Krba1",4.4001164480301e-10,TRUE,1.56520123829587,TRUE
"1449151_at","cyclin-dependent kinase 18","Cdk18",4.03496338709435e-05,TRUE,2.09075744449739,TRUE
"1449153_at","matrix metallopeptidase 12","Mmp12",1.78187991900696e-05,TRUE,-1.41912356955769,TRUE
"1449162_at","processing of precursor 7, ribonuclease P family, (S. cerevisiae)","Pop7",8.40796869813521e-05,TRUE,1.11902713170767,TRUE
"1449166_at","S100 calcium binding protein A14","S100a14",1.73266657928887e-14,TRUE,-1.22132248385889,TRUE
"1449167_at","erythrocyte protein band 4.1-like 4a","Epb4.1l4a",4.33009272190023e-09,TRUE,4.20063225123236,TRUE
"1449172_a_at","lin-7 homolog B (C. elegans)","Lin7b",1.12935030398804e-07,TRUE,3.91118556123945,TRUE
"1449186_at","BCL2-associated athanogene 4","Bag4",5.91427274548687e-12,TRUE,2.69104965682309,TRUE
"1449187_at","platelet derived growth factor, alpha","Pdgfa",0.000289601264488878,TRUE,1.21874093637032,TRUE
"1449190_a_at","ectonucleoside triphosphate diphosphohydrolase 4","Entpd4",0.000377869393876943,TRUE,-1.56165664224996,TRUE
"1449192_at","activating transcription factor 7 interacting protein","Atf7ip",2.38677542391289e-08,TRUE,2.06123036443997,TRUE
"1449194_at","mitochondrial ribosomal protein S25","Mrps25",2.49530392189907e-07,TRUE,3.86826306830855,TRUE
"1449196_a_at","ribosomal protein S27A","Rps27a",1.85897682539108e-09,TRUE,4.10837804524413,TRUE
"1449200_at","nucleoporin 155","Nup155",0.000147390920337922,TRUE,1.05096878004896,TRUE
"1449209_a_at","retinol dehydrogenase 11","Rdh11",6.30083957150723e-11,TRUE,3.29335736935418,TRUE
"1449213_at","L antigen family, member 3","Lage3",6.59758479112468e-06,TRUE,1.5360925806518,TRUE
"1449214_a_at","optic atrophy 1","Opa1",1.58852899359088e-08,TRUE,2.15491422349335,TRUE
"1449216_at","integrin alpha E, epithelial-associated","Itgae",0.00846717353915331,TRUE,2.40076991209904,TRUE
"1449221_a_at","ribosome binding protein 1","Rrbp1",1.07819453792432e-08,TRUE,1.09428377751194,TRUE
"1449222_at","Epstein-Barr virus induced gene 3","Ebi3",0.00377015319752565,TRUE,1.52646480093025,TRUE
"1449229_a_at","cyclin-dependent kinase-like 2 (CDC2-related kinase)","Cdkl2",1.72230943672125e-05,TRUE,-1.53485009934122,TRUE
"1449231_at","zinc finger protein 296","Zfp296",2.5870945324071e-07,TRUE,2.29724694913701,TRUE
"1449238_at","pregnancy specific glycoprotein 16","Psg16",4.10685323326201e-08,TRUE,1.75857261756461,TRUE
"1449243_a_at","ribosomal protein S19","Rps19",4.39571031820247e-09,TRUE,7.15058533691585,TRUE
"1449250_at","papillary renal cell carcinoma (translocation-associated)","Prcc",0.0199581877974079,TRUE,-1.63804158697742,TRUE
"1449253_at","structural maintenance of chromosomes 1B","Smc1b",1.22551673499426e-07,TRUE,2.60161532018868,TRUE
"1449255_a_at","ribosomal protein L15","Rpl15",5.72417560117702e-11,TRUE,2.05823434758657,TRUE
"1449257_at","family with sequence similarity 104, member A","Fam104a",3.96288923538138e-08,TRUE,1.36727658259616,TRUE
"1449258_at","family with sequence similarity 104, member A","Fam104a",4.88825022105789e-05,TRUE,-1.33481936008544,TRUE
"1449261_at","pre B cell leukemia homeobox 2","Pbx2",0.00585321158770466,TRUE,-2.44039522102285,TRUE
"1449262_s_at","lin-7 homolog C (C. elegans)","Lin7c",4.43966127571641e-07,TRUE,-2.15513313468617,TRUE
"1449264_at","synaptotagmin XI","Syt11",3.26443302383157e-06,TRUE,1.73092410363855,TRUE
"1449267_at","chitinase domain containing 1","Chid1",5.77969459556485e-11,TRUE,2.54973919988121,TRUE
"1449268_at","glutamine fructose-6-phosphate transaminase 1","Gfpt1",6.76186822411632e-06,TRUE,1.06001736527054,TRUE
"1449273_at","cytoplasmic FMR1 interacting protein 2","Cyfip2",1.58252369688358e-05,TRUE,-1.24714995089745,TRUE
"1449281_at","neurturin","Nrtn",9.45858621047235e-07,TRUE,2.94491806425319,TRUE
"1449292_at","RB1-inducible coiled-coil 1","Rb1cc1",1.26912871436513e-08,TRUE,-1.26263001419355,TRUE
"1449295_at","SAP30 binding protein","Sap30bp",1.06699317143814e-06,TRUE,4.27074253562401,TRUE
"1449297_at","caspase 12","Casp12",0.000521467713284212,TRUE,-1.83353245199521,TRUE
"1449300_at","CTTNBP2 N-terminal like","Cttnbp2nl",1.18570518825773e-09,TRUE,2.51038589542132,TRUE
"1449303_at","sestrin 3","Sesn3",7.82173390830583e-08,TRUE,-1.14230520384396,TRUE
"1449304_at","RIKEN cDNA 2310061J03 gene","2310061J03Rik",7.33065926335391e-06,TRUE,1.45685731908657,TRUE
"1449307_at","dysbindin (dystrobrevin binding protein 1) domain containing 1","Dbndd1",1.77378731534425e-07,TRUE,1.74723885529517,TRUE
"1449317_at","CASP8 and FADD-like apoptosis regulator","Cflar",0.00376032532551897,TRUE,1.39030340721494,TRUE
"1449319_at","R-spondin homolog (Xenopus laevis)","Rspo1",0.0402492295305823,TRUE,1.20685916490577,TRUE
"1449322_at","predicted gene 13363///protein tyrosine phosphatase 4a1","Gm13363///Ptp4a1",5.42785880209192e-06,TRUE,-1.20348831356372,TRUE
"1449323_a_at","ribosomal protein L3","Rpl3",3.10119820904956e-09,TRUE,4.91151111121652,TRUE
"1449329_at","zinc finger protein 235","Zfp235",7.29841646648313e-06,TRUE,-1.42765288063337,TRUE
"1449331_a_at","receptor-associated protein of the synapse","Rapsn",0.000338421106666193,TRUE,1.9139353043802,TRUE
"1449332_at","four and a half LIM domains 5","Fhl5",0.0177298932384226,TRUE,1.27672236235517,TRUE
"1449333_at","splicing factor 3a, subunit 1","Sf3a1",9.6539480338867e-09,TRUE,2.12131070135811,TRUE
"1449339_at","anaphase promoting complex subunit 16","Anapc16",1.65644730747122e-07,TRUE,-1.06393630007935,TRUE
"1449344_s_at","transcription elongation factor B (SIII), polypeptide 2 pseudogene","2210409E12Rik",0.000312638112763371,TRUE,1.53129478328729,TRUE
"1449345_at","coiled-coil domain containing 34","Ccdc34",0.000641672781777011,TRUE,-1.05742597806903,TRUE
"1449348_at","membrane protein, palmitoylated 6 (MAGUK p55 subfamily member 6)","Mpp6",4.99533473320341e-08,TRUE,1.82123888526573,TRUE
"1449349_at","nudix (nucleoside diphosphate linked moiety X)-type motif 1","Nudt1",7.88034071983817e-15,TRUE,2.13489129015275,TRUE
"1449352_at","polymerase (DNA directed), lambda","Poll",4.68825958690785e-12,TRUE,2.14920533418898,TRUE
"1449355_a_at","epidermal growth factor receptor pathway substrate 15-like 1","Eps15l1",2.28503145442039e-07,TRUE,3.60038916293687,TRUE
"1449358_at","meiosis 1 associated protein","M1ap",0.00682081921666624,TRUE,-1.17052470812664,TRUE
"1449363_at","activating transcription factor 3","Atf3",2.22279327063448e-06,TRUE,1.64343026839862,TRUE
"1449364_at","aurora kinase C","Aurkc",2.11666000757732e-11,TRUE,-1.08375917087265,TRUE
"1449367_at","three prime repair exonuclease 2","Trex2",0.0226817639136746,TRUE,-1.16464511699399,TRUE
"1449372_at","DnaJ (Hsp40) homolog, subfamily C, member 3","Dnajc3",1.99441543090589e-07,TRUE,-1.32910843132633,TRUE
"1449373_at","DnaJ (Hsp40) homolog, subfamily C, member 3","Dnajc3",0.000799918214906001,TRUE,-1.21563766228867,TRUE
"1449375_at","carboxylesterase 2A","Ces2a",0.000857538389878677,TRUE,1.79859296051461,TRUE
"1449376_at","nicolin 1","Nicn1",0.000202403253968904,TRUE,-1.17084864487269,TRUE
"1449388_at","thrombospondin 4","Thbs4",0.00181987365457462,TRUE,-1.80566094270985,TRUE
"1449392_at","hydroxysteroid (17-beta) dehydrogenase 1","Hsd17b1",0.00960495224850235,TRUE,3.12799248746824,TRUE
"1449402_at","carbohydrate (N-acetylglucosamino) sulfotransferase 7","Chst7",3.2156969705387e-09,TRUE,1.52297828135446,TRUE
"1449403_at","phosphodiesterase 9A","Pde9a",0.000646756719940734,TRUE,3.05949730826529,TRUE
"1449404_at","phosphatidylinositol-5-phosphate 4-kinase, type II, alpha","Pip4k2a",8.38552053386955e-06,TRUE,1.84824072506306,TRUE
"1449406_at","cysteine and histidine rich 1","Cyhr1",3.58128369771823e-13,TRUE,2.24551839997993,TRUE
"1449407_at","intraflagellar transport 81","Ift81",1.15064537644921e-06,TRUE,1.2668732346376,TRUE
"1449408_at","junction adhesion molecule 2","Jam2",3.49269516630734e-08,TRUE,2.68523852257927,TRUE
"1449412_at","migration and invasion enhancer 1","Mien1",5.66393614864802e-13,TRUE,3.24520756156661,TRUE
"1449414_at","zinc finger protein 53","Zfp53",5.82206002075215e-09,TRUE,2.7909904106816,TRUE
"1449415_at","chromodomain helicase DNA binding protein 1-like","Chd1l",2.17754628974841e-10,TRUE,2.45822413000192,TRUE
"1449418_s_at","F-box protein 36","Fbxo36",2.64358590582223e-05,TRUE,1.2803142581756,TRUE
"1449420_at","phosphodiesterase 1B, Ca2+-calmodulin dependent","Pde1b",8.05435175327788e-06,TRUE,1.03565897275686,TRUE
"1449422_at","cadherin 4","Cdh4",9.93263970857352e-05,TRUE,-1.11645830935958,TRUE
"1449423_at","microtubule associated serine/threonine kinase 1","Mast1",0.00674319789103984,TRUE,-1.31412759539795,TRUE
"1449425_at","wingless-related MMTV integration site 2","Wnt2",0.0120608456994378,TRUE,1.23036381702338,TRUE
"1449437_at","DNA segment, Chr 6, Wayne State University 163, expressed","D6Wsu163e",6.56332174476533e-15,TRUE,4.17858129915729,TRUE
"1449438_at","dolichol-phosphate (beta-D) mannosyltransferase 1///activity-dependent neuroprotective protein","Dpm1///Adnp",4.18549969975222e-06,TRUE,1.19578600354131,TRUE
"1449439_at","Kruppel-like factor 7 (ubiquitous)","Klf7",4.09206214236224e-05,TRUE,-1.29407474705042,TRUE
"1449441_a_at","WW domain binding protein 1","Wbp1",1.05284077725829e-06,TRUE,1.00360899856882,TRUE
"1449442_at","peroxisomal biogenesis factor 11 alpha","Pex11a",6.21637967383827e-10,TRUE,-1.38429040508014,TRUE
"1449446_at","coiled-coil domain containing 59","Ccdc59",0.00015613179240295,TRUE,-1.49998882672122,TRUE
"1449448_at","mediator of RNA polymerase II transcription, subunit 9 homolog (yeast)","Med9",3.31538020731797e-07,TRUE,1.41287049506456,TRUE
"1449459_s_at","ankyrin repeat and SOCS box-containing 13","Asb13",7.42712449043228e-06,TRUE,2.65853928555168,TRUE
"1449464_at","potassium voltage-gated channel, subfamily Q, member 1","Kcnq1",2.58417154701613e-08,TRUE,-1.20619848071558,TRUE
"1449472_at","G-protein coupled receptor 12","Gpr12",0.000305171999295368,TRUE,1.6816154551407,TRUE
"1449476_at","serine/threonine kinase 30","Stk30",3.13230953192169e-07,TRUE,1.8427353656338,TRUE
"1449479_at","cytochrome P450, family 2, subfamily b, polypeptide 13","Cyp2b13",4.0271112174318e-08,TRUE,2.0349334230985,TRUE
"1449481_at","solute carrier family 25 (mitochondrial carrier, adenine nucleotide translocator), member 13","Slc25a13",0.00011784073362514,TRUE,-1.02309287952044,TRUE
"1449483_at","polymerase (DNA directed), kappa","Polk",0.000379677985484326,TRUE,-1.38779853844534,TRUE
"1449485_at","receptor (TNFRSF)-interacting serine-threonine kinase 1","Ripk1",3.98329548137015e-08,TRUE,2.08332409097652,TRUE
"1449490_at","methyl-CpG binding domain protein 4","Mbd4",9.32351741287518e-06,TRUE,-1.26420962222567,TRUE
"1449492_a_at","leukocyte cell-derived chemotaxin 2","Lect2",6.75586217695824e-05,TRUE,2.58746052035147,TRUE
"1449499_at","homeobox A7","Hoxa7",5.87482902038662e-08,TRUE,-2.77986958737619,TRUE
"1449502_at","deleted in azoospermia-like","Dazl",1.45114963852152e-12,TRUE,-1.26694071457495,TRUE
"1449506_a_at","eukaryotic translation elongation factor 1 delta (guanine nucleotide exchange protein)","Eef1d",1.40066513212937e-07,TRUE,4.14494571610751,TRUE
"1449514_at","G protein-coupled receptor kinase 5","Grk5",2.15715144540224e-08,TRUE,1.3732421467065,TRUE
"1449526_a_at","glycerophosphodiester phosphodiesterase domain containing 3","Gdpd3",1.28777171111718e-05,TRUE,3.16576053762018,TRUE
"1449528_at","c-fos induced growth factor","Figf",0.0416980238924468,TRUE,-1.07238982666441,TRUE
"1449530_at","trichorhinophalangeal syndrome I (human)","Trps1",5.2402669632323e-10,TRUE,-1.32865252744955,TRUE
"1449532_at","cholinergic receptor, nicotinic, gamma polypeptide","Chrng",6.6563530593645e-06,TRUE,3.03058405232812,TRUE
"1449544_a_at","potassium voltage-gated channel, subfamily H (eag-related), member 2","Kcnh2",4.18329199417088e-10,TRUE,2.05264620507369,TRUE
"1449548_at","ephrin B2","Efnb2",0.0015846180064566,TRUE,-1.42730283040881,TRUE
"1449554_at","transducin-like enhancer of split 3, homolog of Drosophila E(spl)","Tle3",0.0150994206098094,TRUE,1.59887239413223,TRUE
"1449555_a_at","fetuin beta","Fetub",5.08814099290839e-09,TRUE,1.80411164448751,TRUE
"1449556_at","RIKEN cDNA C920025E04 gene///histocompatibility 2, T region locus 23","C920025E04Rik///H2-T23",3.66049408814161e-07,TRUE,2.89023327462119,TRUE
"1449563_at","contactin 1","Cntn1",1.35698248159138e-08,TRUE,-1.40453236895327,TRUE
"1449568_at","klotho beta","Klb",1.21758492695258e-09,TRUE,2.87333570648097,TRUE
"1449578_at","suppressor of Ty 16","Supt16",1.41637349990384e-05,TRUE,-1.49453813250775,TRUE
"1449579_at","Sh3 domain YSC-like 1","Sh3yl1",6.11289145219043e-06,TRUE,-1.24699580136363,TRUE
"1449588_at","ATP-binding cassette, sub-family A (ABC1), member 4","Abca4",1.75427820741502e-08,TRUE,2.1320857099296,TRUE
"1449606_at","linker for activation of T cells family, member 2","Lat2",0.00151080735350717,TRUE,-1.25825393076901,TRUE
"1449615_s_at","high density lipoprotein (HDL) binding protein","Hdlbp",3.6696993177091e-05,TRUE,-1.46701069265366,TRUE
"1449617_at","PAXIP1 associated glutamate rich protein 1A","Pagr1a",0.000555968446995391,TRUE,2.58609074302899,TRUE
"1449618_s_at","PAXIP1 associated glutamate rich protein 1A","Pagr1a",1.16829911695172e-10,TRUE,2.15177613201785,TRUE
"1449621_s_at","thrombospondin, type I, domain 1","Thsd1",0.0389797827022398,TRUE,-1.01050003016404,TRUE
"1449625_at","","",1.33585451594794e-07,TRUE,2.06009105765166,TRUE
"1449645_s_at","chaperonin containing Tcp1, subunit 3 (gamma)","Cct3",0.000175299069341761,TRUE,3.19353884392492,TRUE
"1449648_s_at","polymerase (RNA) I polypeptide C","Polr1c",3.87833471294718e-05,TRUE,1.68835893657826,TRUE
"1449655_a_at","FtsJ methyltransferase domain containing 2","Ftsjd2",0.00294039180524792,TRUE,1.04827109164877,TRUE
"1449666_at","attractin like 1","Atrnl1",0.000323259970104458,TRUE,-2.27059846773023,TRUE
"1449675_at","cyclin B1","Ccnb1",0.000219624352725907,TRUE,-1.07073865288329,TRUE
"1449679_s_at","syntaxin 5A","Stx5a",6.41217881455698e-10,TRUE,3.11727419211365,TRUE
"1449682_s_at","tubulin, beta 2a, pseudogene 2///tubulin, beta 2B class IIB","Tubb2a-ps2///Tubb2b",1.34479489183776e-08,TRUE,3.47098639688229,TRUE
